,population numeric,householdsize numeric,racepctblack numeric,racePctWhite numeric,racePctAsian numeric,racePctHisp numeric,agePct12t21 numeric,agePct12t29 numeric,agePct16t24 numeric,agePct65up numeric,numbUrban numeric,pctUrban numeric,medIncome numeric,pctWWage numeric,pctWFarmSelf numeric,pctWInvInc numeric,pctWSocSec numeric,pctWPubAsst numeric,pctWRetire numeric,medFamInc numeric,perCapInc numeric,whitePerCap numeric,blackPerCap numeric,indianPerCap numeric,AsianPerCap numeric,HispPerCap numeric,NumUnderPov numeric,PctPopUnderPov numeric,PctLess9thGrade numeric,PctNotHSGrad numeric,PctBSorMore numeric,PctUnemployed numeric,PctEmploy numeric,PctEmplManu numeric,PctEmplProfServ numeric,PctOccupManu numeric,PctOccupMgmtProf numeric,MalePctDivorce numeric,MalePctNevMarr numeric,FemalePctDiv numeric,TotalPctDiv numeric,PersPerFam numeric,PctFam2Par numeric,PctKids2Par numeric,PctYoungKids2Par numeric,PctTeen2Par numeric,PctWorkMomYoungKids numeric,PctWorkMom numeric,NumIlleg numeric,PctIlleg numeric,NumImmig numeric,PctImmigRecent numeric,PctImmigRec5 numeric,PctImmigRec8 numeric,PctImmigRec10 numeric,PctRecentImmig numeric,PctRecImmig5 numeric,PctRecImmig8 numeric,PctRecImmig10 numeric,PctSpeakEnglOnly numeric,PctNotSpeakEnglWell numeric,PctLargHouseFam numeric,PctLargHouseOccup numeric,PersPerOccupHous numeric,PersPerOwnOccHous numeric,PersPerRentOccHous numeric,PctPersOwnOccup numeric,PctPersDenseHous numeric,PctHousLess3BR numeric,MedNumBR numeric,HousVacant numeric,PctHousOccup numeric,PctHousOwnOcc numeric,PctVacantBoarded numeric,PctVacMore6Mos numeric,MedYrHousBuilt numeric,PctHousNoPhone numeric,PctWOFullPlumb numeric,OwnOccLowQuart numeric,OwnOccMedVal numeric,OwnOccHiQuart numeric,RentLowQ numeric,RentMedian numeric,RentHighQ numeric,MedRent numeric,MedRentPctHousInc numeric,MedOwnCostPctInc numeric,MedOwnCostPctIncNoMtg numeric,NumInShelters numeric,NumStreet numeric,PctForeignBorn numeric,PctBornSameState numeric,PctSameHouse85 numeric,PctSameCity85 numeric,PctSameState85 numeric,LemasSwornFT numeric,LemasSwFTPerPop numeric,PctUsePubTrans numeric,PolicCars numeric,PolicOperBudg numeric,unrelated_column_1,unrelated_column_2
0,17670,2.3123396429079532,19.404402703579244,63.914304755110166,1.6891945912141522,1.9619985616725968,14.268103573752873,26.63351182781176,11.959001233702878,11.377330557909373,27268,100.99228669914642,22583,79.40606360700947,0.5239058343939555,18.881810473360385,14.586335943975328,4.500541331047012,18.830161365497727,21316,10950,12414,5821,12455,5958,9482,27033,25.685734092950362,17.133413042722033,33.424473288447494,9.217156672043847,5.073476061482785,59.35913523143585,12.594563982761901,25.529794991231167,18.64460253042239,26.576915256037996,10.881318530756944,30.217630270923863,16.424633819625512,16.90132726011721,3.121154889466444,54.98482825131482,45.374975587652614,70.80409171733436,63.51504606180099,74.03200211602174,66.53978597004111,5823,4.4194003684898995,1171,4.809395625160634,25.454263537632396,29.25733664856237,15.591281669540766,0.529763911946036,0.3003258626295187,0.059119497301769686,0.6264976687907686,94.00285147565685,0.4815893441529067,3.9518314267032726,2.461157056996413,2.506173165778399,2.499587605625129,2.3127342781902906,52.78701875082905,6.066826442207164,28.647464363352597,3,123,84.40749736871533,54.77642364858821,20.374014904304328,50.09855143363658,1962,9.666495631541373,0.6253357930083174,47519,47888,70048,27188,234,270,511,156,351,26.60846277837854,21.444470526857316,12.504857986564447,192,5,0.9412881798833662,86.3423355224098,47.956630464976094,87.42369020610181,92.55348891300945,9.448487955375583,2369.0173595180013,1.9653723115423674,1,0
1,12200,3.1996427011911357,2.769520961322654,63.89398351434213,3.128689842540265,1.1087913847224762,29.511523683000583,73.55957572224342,57.025535438787536,5.5320977768333615,27266,-0.6669344941787112,24490,94.84840821634506,0.7268926965638199,28.450769196379046,15.848028830640578,17.27713982323115,16.2520360941762,35121,10413,11092,10861,7785,6439,7179,10778,47.16519340388478,20.42384750771013,35.82744447252758,14.725553855956043,6.033668564399076,48.56521855572158,16.89645685164772,47.187458328318456,39.26555838064018,23.084929951020936,4.644660093895842,65.35038610928508,6.175291758170851,10.001283480668583,3.264322794710676,67.45305264238324,68.3024297541406,64.88744736144213,75.69799629719796,65.96527445500156,62.18713989697851,2659,3.6277076555495578,4084,33.777364741511676,69.82480390324646,74.04079200863738,58.28437705714022,5.87798463245021,6.43297076221551,5.514247456862767,9.32624148219199,59.24923786896387,3.8848440319913884,7.5375095442279685,5.079655354646462,2.591310872493793,2.317650436586362,2.402412460982328,20.692220973733946,8.208491797255965,81.78228175393801,2,56,95.58915740057026,28.17416697795206,0.6138185865939572,22.53366254344865,1965,3.550496383405049,0.27396688867894026,94438,126513,116248,44707,378,552,788,135,282,35.80512359547047,26.715562996681246,12.525879118560624,4,3,18.956063099171505,43.12067831771175,37.76194317406754,57.63409511112186,73.6223008806099,5.679213403730806,6888.747225640317,0.637869578867474,1,0
2,27371,2.3716770780464835,0.6527542399143778,99.05686101481572,-0.03685081615594765,0.4000875636939665,12.592659304181437,27.234509182609397,10.643887850245495,18.536481482562053,19135,-0.6367278355996614,22704,77.9472149185238,0.21554608707562797,28.452782122223756,36.260263360744496,9.86914383560301,15.060386403173592,29838,14237,9436,5689,14755,34281,12962,2391,27.025989272855302,20.8880890925569,14.863509170268221,11.052976183913277,5.407253563816922,53.39727702479058,36.876279400511166,19.396574163766388,25.491366514048643,14.310749057489303,9.064518427130203,25.14582969929877,16.18987287017066,13.722008368448304,2.971858031994814,68.45681991379035,64.27987194208504,81.40945292054909,70.69678687258788,73.43033552361904,64.36564341466611,236,1.3069056362698275,2786,19.994783095590748,16.39377807845305,14.997597062692098,8.124062017463407,0.16594084448095023,0.21109613101025448,0.15555949410302589,0.5286193393258449,94.5729134206973,0.3955168663019003,2.4174184400742873,1.587003713746709,2.3331506705072402,2.5015984259091004,2.1100184520018828,53.00617982660657,1.1837355589399363,35.13081732022461,3,11,96.9859714226048,59.71117713685677,1.04356995314234,56.96744620141074,1965,5.0672900157978,0.5020811611232618,31736,41093,61459,33241,270,238,292,134,282,24.864901581212745,19.938138134388776,11.798202726117486,13,0,2.446645739569118,94.6359683741876,61.86786590598243,92.46363808478878,95.24036313314707,2.008534953097481,2592.9688323272944,0.8876498876846475,0,0
3,6387,2.441376154916176,2.7759467458065665,97.15090857644373,1.3622150176046754,0.3133177157648739,15.575796100384741,26.75773947883303,12.236807210394254,8.298281741885773,8379,98.46526440104373,36442,95.99696847815926,1.3067063534778323,56.230192021356686,25.30743458434306,8.442965319958017,17.788858107784858,32777,13551,16974,13527,18727,-36,14468,2558,11.340032953322385,6.200789862651927,8.166159707243684,20.74236283765409,5.228160819539822,58.377978829892726,36.11920606558932,20.58581088301714,18.06350454260246,30.10840785765425,3.85220414085326,24.6574524661247,8.578337393758888,9.36069840000215,2.984977255364264,89.70491128991516,91.39352630289842,84.83712036588946,87.46771426225811,71.01556223684736,69.66395626053917,-14,0.7572992192800179,1112,25.78948153766558,61.541555457314715,40.76106644321503,30.173270649262864,2.759272021062654,3.7615214134687838,1.7121193620131359,2.629605027466415,92.58096349355476,0.3883506962303167,2.304387529400411,3.295851573931876,2.6216075955432467,2.5154978120833387,2.588764774818804,77.35525957625664,0.5298933894719466,24.12408776873224,3,242,95.68110239133118,60.596127105533924,0.20564464507666091,39.771083283272155,1970,2.461769816091892,0.10206682768481187,24362,64827,56137,24002,380,321,468,142,264,23.966997619042775,15.985605130636467,11.63738019944036,1,4,2.300879365823318,70.06350774890905,68.51804357973046,83.37978002245865,85.5950465331726,-5.534406275637725,3651.6846044957933,0.8075767115931175,1,0
4,16207,1.912827339335812,0.33413156277056977,95.51369306987385,0.6297787920202883,1.169986863468783,12.765537339288993,26.721491558464756,12.812484847654105,14.387304116252627,11309,0.12958683319546482,21713,61.217590709179554,1.7880358834312915,52.9622798874385,26.376679064364478,1.7536710918609622,24.304196581379,27936,13608,10776,5655,11236,6872,19025,2569,23.18967196594673,13.07637769628026,26.44231451191557,8.292817373080602,5.887428532621204,54.779380526918715,24.973751245896892,21.444815052243232,21.31983407666457,22.20786261161263,4.791271981977516,21.364197809143384,18.040876011497865,9.222174918900121,2.927368839519233,74.65653714526793,84.6046664300298,76.2757685745066,94.56923714187758,57.66782039321848,66.20887881616729,350,2.3631503772092564,1114,2.4911620419051435,4.951300487412752,5.971083578880543,13.415441495251704,0.24539955384810125,0.053817225546379965,-0.01183565252439267,1.0742940157068352,94.46620721272365,0.08543329833052071,3.2651057749714267,1.894259511226291,2.130187374082945,1.9111624959235525,2.11096695579223,77.38910479528715,0.6967589622186298,28.59412589323584,2,750,93.24434479277886,70.31155419683664,1.1815371322415442,33.132610647205034,1962,6.05676344060855,0.5705584223042742,26040,56747,54995,22981,149,268,315,104,309,25.75235408472466,15.22867267856586,11.972725663120016,24,8,1.3636474655317827,68.52620048608044,53.18958512703299,87.79306184160578,92.78023662231578,2.4764371258349183,2306.825809244395,7.706862119865006,0,0
5,24214,2.432028352869366,1.2891566548843325,87.01572064125764,2.010930906643988,30.719931776635157,10.911471732959678,20.131174905597,10.194099646359104,15.747091903055274,32432,100.20518345253973,63358,73.78653847195146,0.588042541123679,70.79658010260859,34.86357676095524,3.1757910166975556,16.729683994451328,61001,35883,33355,15171,52378,15434,12973,3412,4.211417808579123,8.0756616149471,19.50465272582531,56.07273161247221,3.014471547565815,62.508041717353834,14.761730433023766,26.20354713722541,6.2793236440236155,52.709635880644946,9.264059461967376,27.835395831366693,11.977605181244584,12.445415939340675,3.149392515744594,83.68897495777031,83.28779964050045,66.6033911261104,88.11395816638856,68.3770992143264,62.80771904601869,434,1.397979591296551,4943,16.920707244936334,39.775570944929825,34.14349685979144,23.026391584399725,2.097650866463848,12.445769051637912,9.686806242728288,9.785969670450708,64.98352531048677,4.954729839497439,2.261729503791582,3.0150622801832316,2.258325274022513,2.269248506598318,2.077222571415225,71.07256632106714,0.8188032672051034,30.894713881797543,2,177,95.729653851424,69.11813392059783,2.785734116907804,19.62841331854527,1948,3.7869440682145115,0.11677970177774842,161837,376163,284257,164755,600,892,871,272,776,25.112977174187254,22.102717471427567,11.795754475607481,-4,0,20.56812322307688,63.95174032476766,58.962697224245375,89.60530181557624,93.09838699223286,8.105459855876816,765.4469995599472,1.1616906764796253,0,1
6,11914,2.9685426882883768,1.1799267256584136,93.9488238155344,-0.39165258989811613,1.7928948348230365,16.33192077348435,26.86168806864638,15.244894211349274,19.368524351606208,39413,88.03401817106402,131223,90.14493511260663,0.44458354152843493,63.28131574687032,32.802667444031194,1.5776544207888457,23.482772994534766,49281,18857,32311,20277,287,17793,13823,-385,2.5833432296871006,6.057165603722028,10.437378580950666,37.61059062607279,4.276758758575989,63.37331731975487,19.15672735711893,32.95545057576499,6.123794089255552,25.20783640236776,2.0177417278340406,41.7940828037469,5.425480349146493,4.428446829453964,3.810148068259543,89.78942607401504,88.40419021824742,94.75891054867427,89.18071042055895,65.74246218865927,63.09702269975908,-966,0.31088560131416,5751,-1.0039982402698029,3.610755618396205,19.865439935183527,9.553610184748699,0.38952730197484875,0.4923770028273363,0.24974217704326512,2.080709673875521,85.83537240722747,3.0714582053729225,6.776642168334306,6.645970335530507,3.237437224967594,3.587163601587873,2.316652176680405,84.16879475428192,0.24851394643291402,9.233473022443402,3,-318,98.6863528927994,77.75796079345622,1.239379877109678,61.075898821433654,1938,-0.0484904444764207,0.08987887752471269,128935,111476,296751,61321,492,681,721,307,691,27.36854716938947,23.83886144242192,16.141605724411974,-2,3,7.4730930934844535,84.15808148792954,75.79636495490828,91.6499906341665,96.5375111803044,8.036498541797185,1627.3180773690206,12.144250741931678,0,0
7,10146,2.701115573955333,0.919224623429028,97.98631588586314,0.30334589777003323,2.672219231295005,18.885774918987288,20.54791139842762,15.844408368205055,6.378422155122232,9231,100.27064884004992,98148,94.78972727203245,0.634988642087962,74.4502785082746,8.209096675929937,1.2109090833018608,14.012499100506718,51271,15011,21491,29640,6493,28719,19460,-3438,4.14270109663667,1.811133935594167,8.617382301770121,33.74892668164166,2.5171079508557472,66.78898106179938,20.25585203320192,32.07475135241833,2.5701237174289284,37.26413261008043,3.1880029867033706,37.10560350585915,4.935310290145896,7.412222214573995,3.2926107792836,91.63037435430418,87.93931801812397,97.82718331611595,88.59786465227332,61.44605583621816,67.4338883760172,-511,0.5363543725808029,231,0.17032160109888217,10.447983854972069,8.954883441267118,1.833545678351836,0.4041252147953351,0.10520429539634402,0.29622185585252175,0.7569716658481824,90.70576284138942,0.06285681633630547,2.7031648092431606,3.262263211106705,3.218663456466111,3.248271531727587,2.3473206741129276,89.86573306553791,-0.3449180633268156,-1.872209410766306,3,-399,94.19244360132946,91.53020665329822,0.9935713313264115,42.426511799745896,1966,0.49793038014915414,0.32749163734116765,152753,135535,121621,28655,303,724,1038,266,970,22.12787993355939,22.460244912491003,12.859070169673396,-1,11,9.274413716165508,54.12340064680666,63.63901701953799,82.67416143100984,84.46928101214357,0.3796679496156088,3488.4539057979455,1.509956932675392,1,1
8,10855,2.396007387237689,13.65519185325732,98.63187332225175,0.6719818635404297,-0.054027196329313965,28.6544101179867,37.94151254685293,29.525683650471517,13.933799446330314,11266,0.8803557515055362,21207,79.0419994532885,0.8663291344360864,36.466868067100904,31.57649896888507,9.31842062672144,9.516562472615288,23218,12277,13516,8189,21436,5215,9492,1826,35.060120665181614,15.054712950638397,18.46296451814448,21.595641187330706,9.86577620393179,57.46038772033298,16.041048824182077,58.09368014352644,10.936287761492338,39.598329145623815,5.806170496126626,47.107032572193205,7.739024770943999,8.156800129275533,2.823436515466075,59.42286135216698,65.02500456190074,65.68044737874256,78.01825537912421,73.93167741931909,79.78757283402163,828,2.364876766626839,-632,18.10088925689926,51.808353026155444,44.713233566477065,46.07539679010736,0.022105832751354804,0.025755443656621912,0.3989828087085759,0.4061211127368721,96.02230922740958,0.2418092528227319,1.332930172970805,0.7467103306211302,2.0156871149470343,2.183262710549897,1.9567781399512616,43.71233944247555,0.45406961832063375,70.81420312329814,2,183,91.88289500919429,69.93387109749287,1.6836316779300426,61.390849425209325,1956,10.445976392210017,0.9988388112757551,48770,49410,79456,43066,139,287,345,130,307,28.458185361338437,21.01900039816924,13.22945010875939,7,3,1.1012910897603387,51.77997664301747,43.79907156952237,58.476389514467115,87.81300592992532,10.328728187267021,710.2591114924209,20.28964004953677,1,0
9,167635,2.7689505769737304,5.647250299622756,64.16211684367848,2.7068943928662414,28.63141088547136,18.551181823290595,50.41776175330625,52.42072369795669,12.460826028191063,497980,100.1560130840382,20954,83.79849265053213,0.7007954884362587,41.38803123866437,15.761732290734283,11.79110047211027,15.347529008162848,23960,9989,12826,6305,8171,3065,4832,22523,42.323554482436336,9.989657765152824,8.703684369454256,37.32116518922269,12.87607512516342,51.65721568186844,8.291434647413855,51.76114358086328,7.265602350056639,20.33703575242673,4.006159817709706,69.02528964270346,11.303786428016464,8.318742193233792,3.059995739539124,82.2304717969647,70.6636392051859,70.19302742818607,77.5606687571131,70.93550146900397,62.99117966146527,25,4.399580624425039,6136,38.35785648911489,35.328646952708624,48.541896692307276,40.80952842560582,5.3663090825646975,3.1426027043808813,10.688267359041877,18.742761945587716,52.99219686432718,0.9326353224610595,5.0600934948306255,9.987447900700893,2.175180205466673,2.4580328200051174,2.1170972872642495,32.17025952651669,19.399858687876346,47.17810376057217,2,5991,85.42253393328633,38.219720054525695,12.793396255247824,39.76020503389663,1962,4.654232926007718,0.3868608139855836,34184,59500,65582,180285,388,283,429,146,333,27.02286059773049,20.349826821498173,13.172595301367213,382,390,24.850310325654576,45.13699684076178,34.41302315704949,54.98993131799077,78.4902840696891,25.868309646358007,3115.7152119129723,2.6772394502150663,0,1
