age,two_year_recid,priors_count,length_of_stay,race,unrelated_column_one,unrelated_column_two,c_charge_degree_F,c_charge_degree_M,sex_Female,sex_Male
0.35042345754719734,0.7217081496493252,0.25975125653420034,-0.34899554279635675,0.1935405865766541,-0.18010176613182946,0.08712187494897677,-0.3876147522961159,0.21697423014404843,-0.29861870533095597,0.3355445123018282
0.1794667243564144,-0.26557180798445934,0.6109631936963185,0.19238095400035907,0.6713499677134744,-0.44429020910701117,-0.17599817089284023,-0.04370795570396042,0.14251037490074656,-0.0585839015732377,-0.13581411927310463
0.1262505822214676,0.43468472067422853,0.3427366733120152,0.33727259181789687,-0.09809659893343912,-0.21296690231354906,-0.24201883471160807,-0.9325895321889514,0.8418803961048407,0.13959457453730398,-0.05874487581035172
0.0691268539112952,-0.2299074659109777,-0.10495756304911326,0.39410726327045636,0.03252738471635687,-0.06679269432108503,0.21003207632844698,0.541625519626019,-0.15977701685762843,0.5316085367472119,0.5872550095541124
-0.27378991612037024,-0.007300015238066166,0.2107796466446547,-0.1398457704240207,0.48759514919728475,-0.08267440133504302,-0.11521344177242443,0.4287875475893654,-0.36631768914822055,-0.09882745684343891,0.11249016709837575
0.355415663272014,0.33553965287225446,-0.0600390840128507,0.40907028658231803,0.5136028161962773,-0.3987463479316783,-0.113815965369129,-0.18047209228741798,0.10939534003946345,-0.24263018165322636,0.6049146759598695
-0.4405258786717516,-0.09297100439155785,0.2793261320916616,0.14612463649700674,0.0018327297777758584,0.11929050638744343,-0.02921733719813737,0.07693289082409856,0.28553942981259584,-0.0023093994123217863,0.18797761548074524
-0.00508493699894597,0.3964295243427865,0.008021992520611386,0.2271060675053683,-0.002691225787249984,0.11322178357618026,-0.048611971381345376,-0.04420256752356085,0.476766073628513,-0.029726445954902876,-0.2012079821529181
-0.4860436602070922,0.32789003386583987,-0.376124799260971,0.012855005899820133,0.17108599703166144,-0.637255393951515,0.013280652289567872,0.3965046405319396,-0.11096725467212078,-0.06099289838676099,0.17932332967705353
0.45371333304465944,-0.032576611411206456,-0.06888318171086487,0.05435536402572015,0.7109998748811646,-0.46688609682589455,-0.36944289910526656,-1.1216335815854679,-0.11317631302454309,0.14056464075736716,-0.4299124066381258
0.0035757102346913984,-0.27797541725705993,0.10040266333707111,-0.03700665680738185,-0.20481662762771627,0.04138447323089359,0.3776066080385171,-0.04031173001568914,-0.07178324474763186,0.1601982093231289,-0.3251174918810433
-0.6121325746952799,0.11143730045895213,0.1197769579749316,0.40779286121319114,-0.07217506440596173,-0.08164737726028187,0.39396428984904996,-0.37888569817279677,-0.04986037356946201,0.17102279194257297,-0.2054210271209575
0.2903266095498334,0.22081675087093122,-0.02306929574349297,-0.14959292153399842,0.08767829293804573,0.1821943458011941,0.2654364605411798,-0.27189228517885955,-0.5286932238444195,-0.0010532350843087054,0.19451539138536117
0.10771368167182387,0.15375540115236006,-0.16834003923022392,0.10546157690670747,0.3583051313479354,-0.0002836776476032616,0.3195858797737935,0.10751114366649647,-0.5506114473541653,-0.19968032554025583,0.10213083405827157
-0.29570224910351744,-0.46670252076032204,0.13816814509734976,0.14938038400037362,-0.042199488948687865,-0.41040547347478995,-0.6888012162189664,0.3366648800356572,-0.714942768156969,0.7262026667190967,0.2819015158596722
0.004577186400216126,0.29978218910448057,0.06100747344181742,-0.04300846780510551,-0.16033909328335788,0.022011158820781893,-0.321850151992205,0.1292132594403856,0.1680461902190946,-0.3793749528812507,0.270905800117853
0.2258339292927306,-0.18816221655031842,-0.20859196740063832,-0.2326923096091134,0.09099116177203177,0.7589322724785078,0.29917403694214073,-0.013359505827348774,0.2659527617910848,-0.5314554996158032,-0.03494386894610625
-0.05783358289418085,0.5324554597328381,0.5954789262437565,-0.6629688754235435,-0.33611197361213374,-0.44228387259209456,0.15228292953382283,-0.3760771665990738,0.15695381983913037,0.11702676575389695,0.10235373933049992
-0.02471504850848909,-0.5601389708724124,0.26024050115661657,0.5559975433576411,0.1523730082227788,0.3273330781358737,0.0570768423782949,0.2629287988199053,-0.02116374754380312,-0.18977277507374965,-0.06881652391795057
-0.22374527817423887,0.2733681526080073,-0.38319306440965284,0.604368937044788,-0.36981828867281435,-0.13547983684788195,0.058552520507129155,0.41413619555193154,0.07858611562576766,0.20633768955284568,-0.1949893176919578
-0.24028856406966034,-0.1446935389239651,-0.26014727920538866,-0.07790561651045246,-0.4781744175527198,-0.19186566602863928,0.3529437188195387,0.06694331470766231,-0.11226442620989556,0.2448105826549512,0.4409871797317641
0.1636655265348147,-0.5873227760343421,-0.35014555151190385,-0.5175525344061922,0.05537378128817906,-0.38018916940292236,-0.5186310428147674,0.4798550857016864,0.2659748134194096,-0.3873818357072078,-0.2032959466193223
-0.050231541350000665,-0.2491035515049909,0.4348696112028665,0.23175233751243476,0.3136513455539241,0.027853944102059783,0.32830913056930444,-0.3082896528726001,0.3175405997097878,-0.0012047479077423916,0.042701956027137354
0.3224234552485022,0.202864484909568,-0.6231886035265782,0.057624050514077055,-0.032991692626475756,-0.15493552817139977,-0.12842031014771296,0.03238844830037389,-0.2608824587972469,0.4921060775884187,0.3045275552948747
0.20294301522328637,-0.033664551526335844,0.1807884769822966,0.2314340763775612,-0.5509079015351867,0.189267472112176,-0.32821501880760723,0.28929023664144177,-0.24580568060050828,-0.3487842441934935,-0.4763191995657019
0.19650061408068364,0.01936765121149038,0.20988259579060828,-0.2523954385646554,0.048526686680860874,-0.19483452934743903,0.3535268958552487,0.41258477610911065,0.16528884830373755,0.07638102098282391,0.5178385911231363
-0.07204254306158552,0.8499939641402946,-0.2651529295148714,-0.3991647401757678,-0.1689720060192394,-0.0960240505185775,-0.37216636911864265,0.0942173421280426,-0.18717093401499008,0.1566767571074226,-0.19766192986599135
-0.11728446804142653,-0.4505906933313265,0.1716905224996686,0.046936360787545255,0.15813060589068426,0.04606664194929679,0.09512316563877483,-0.11169119862733017,-0.03939341239713768,0.3163295258346492,0.08540140444330659
-0.1909192929912241,0.09064867825609628,0.32550433667557516,0.17591686754303698,-0.22319694891194208,0.23896741462391666,-0.30244879729331725,0.08543616585014999,0.049399027670711235,0.14969469775642136,-0.14906408784538425
0.017192010685040424,0.08603492507696231,-0.6348238718565372,-0.29008031087806396,-0.6536380849787619,0.3812579648719637,-0.41354912853417,0.049190818214110206,-0.18537468637879162,-0.0920922373915541,-0.11174210708467465
0.3394148850039025,-0.08276940976064763,-0.08480521947117395,0.1282489163017766,-0.0012920190492077658,0.06731147068097537,0.09958406889702652,0.11992507999808046,0.08554312954948483,0.07823925540219347,0.3204242202586075
-0.28376394261066307,0.3827717119344623,0.25230202487993686,-0.1970050684143732,-0.014517519752585757,0.20760452433308685,-0.19862473994014213,0.28413296269990357,0.00228322046048733,-0.40928379386476516,0.3617700922833857
