population numeric,householdsize numeric,racepctblack numeric,racePctWhite numeric,racePctAsian numeric,racePctHisp numeric,agePct12t21 numeric,agePct12t29 numeric,agePct16t24 numeric,agePct65up numeric,numbUrban numeric,pctUrban numeric,medIncome numeric,pctWWage numeric,pctWFarmSelf numeric,pctWInvInc numeric,pctWSocSec numeric,pctWPubAsst numeric,pctWRetire numeric,medFamInc numeric,perCapInc numeric,whitePerCap numeric,blackPerCap numeric,indianPerCap numeric,AsianPerCap numeric,HispPerCap numeric,NumUnderPov numeric,PctPopUnderPov numeric,PctLess9thGrade numeric,PctNotHSGrad numeric,PctBSorMore numeric,PctUnemployed numeric,PctEmploy numeric,PctEmplManu numeric,PctEmplProfServ numeric,PctOccupManu numeric,PctOccupMgmtProf numeric,MalePctDivorce numeric,MalePctNevMarr numeric,FemalePctDiv numeric,TotalPctDiv numeric,PersPerFam numeric,PctFam2Par numeric,PctKids2Par numeric,PctYoungKids2Par numeric,PctTeen2Par numeric,PctWorkMomYoungKids numeric,PctWorkMom numeric,NumIlleg numeric,PctIlleg numeric,NumImmig numeric,PctImmigRecent numeric,PctImmigRec5 numeric,PctImmigRec8 numeric,PctImmigRec10 numeric,PctRecentImmig numeric,PctRecImmig5 numeric,PctRecImmig8 numeric,PctRecImmig10 numeric,PctSpeakEnglOnly numeric,PctNotSpeakEnglWell numeric,PctLargHouseFam numeric,PctLargHouseOccup numeric,PersPerOccupHous numeric,PersPerOwnOccHous numeric,PersPerRentOccHous numeric,PctPersOwnOccup numeric,PctPersDenseHous numeric,PctHousLess3BR numeric,MedNumBR numeric,HousVacant numeric,PctHousOccup numeric,PctHousOwnOcc numeric,PctVacantBoarded numeric,PctVacMore6Mos numeric,MedYrHousBuilt numeric,PctHousNoPhone numeric,PctWOFullPlumb numeric,OwnOccLowQuart numeric,OwnOccMedVal numeric,OwnOccHiQuart numeric,RentLowQ numeric,RentMedian numeric,RentHighQ numeric,MedRent numeric,MedRentPctHousInc numeric,MedOwnCostPctInc numeric,MedOwnCostPctIncNoMtg numeric,NumInShelters numeric,NumStreet numeric,PctForeignBorn numeric,PctBornSameState numeric,PctSameHouse85 numeric,PctSameCity85 numeric,PctSameState85 numeric,LemasSwornFT numeric,LemasSwFTPerPop numeric,PctUsePubTrans numeric,PolicCars numeric,PolicOperBudg numeric,unrelated_column_one,unrelated_column_two
21134,2.4208667461288447,0.6500297975741813,97.26933080222857,3.125086801481805,-0.1618014614160459,13.563366638459698,24.805463737793147,9.521595782992183,10.871959666914206,1973,100.37991816304326,39986,61.34395985406515,1.0958111768114558,44.82663214853095,42.722322372872256,1.8640636323810122,9.828402342525765,53266,18792,15950,4824,23318,20372,24412,5,3.121188166338123,5.562426163530695,16.27323553562826,26.599689156517314,2.048517551710838,55.93176661332353,16.90936283415325,25.595573518062338,20.185520566253118,24.247499658231895,5.122589925565579,22.232886957057513,6.566298610766628,6.318322011498167,3.268686701066182,85.9239174819035,86.00243453068987,94.15963375782572,83.54330753497187,58.181164117173296,77.29816487848836,-375,0.2588317196234763,1494,0.5743632654941697,7.626447880618413,-0.8685748403120339,14.166591730213883,0.15367138302483022,0.07660267769966353,0.020140271802350118,0.13932747520404692,92.88350858708317,0.5006157457840633,2.5358707330528754,3.2010908658352,2.4775019776996197,3.1139353208407456,2.377691995171807,80.32446229145356,0.9122835811298298,44.119216942305414,3,-11,93.60128330390876,81.3852202237179,0.5569306096333728,53.48650513329449,1972,-0.0885524746817421,-0.07160803093425258,45897,62599,78709,39803,263,302,375,124,411,21.475698206940777,14.70915997139998,12.221378626114628,1,-1,1.8271224965603519,56.82705267996863,70.70165378135071,92.0954584164743,91.38336436580627,3.518201400206282,2693.142617219208,0.06632551303496198,0,0
17647,2.180462828312243,5.79071855795986,96.76019856867028,0.7504402496550086,1.0181993375817289,14.008368898580306,22.406049507008746,9.823165777728649,41.8800799134236,14377,0.7543885024984659,18370,74.79233981624868,0.43175347987340373,22.830196098535428,45.91768692962,11.48945818361391,12.335565655190834,30642,15580,14287,5556,4078,27006,7290,3603,15.308946064657635,15.008261632419316,25.601354449632815,21.41387278593624,10.903317393091355,21.4039950914367,12.68250322121596,27.709333057924784,13.60837108439137,29.295855885157245,13.30480761455107,24.575485046621445,13.531403112513589,11.11360397735491,3.0410479479931243,70.98702639912744,68.9990372350399,57.547820778938146,81.03217673022368,55.775093296168485,70.56275729677243,333,5.024439315532955,804,3.3056743863215683,9.787111917878537,9.01796171313416,42.25732090384527,0.24372840405990112,0.7714841559137511,0.3529000458876236,0.5721691212945005,88.20748994710574,0.9388717056585805,5.200127441709992,2.2576972293614013,2.573568837492547,2.4836680413988215,2.394622506901347,69.52584211128223,0.645561332462567,53.834797577103394,2,834,87.67254124064165,60.05049551660841,2.79788258141505,76.72958307855873,1952,3.6022912349610645,0.6744570354276369,19727,129095,197089,48094,319,237,298,132,345,27.196775280880615,18.510431089692787,13.232536193990228,18,5,4.786280692966575,60.471131357408865,46.897686882022825,86.18406211815419,88.07412507250433,8.52041502250913,1624.0281958381765,-0.016239704746296435,0,0
18698,2.8078607807640252,29.059869503163238,72.89285451451532,0.8938840384339147,2.745581702328298,16.680552033933964,30.56350967277588,13.680112303934113,5.709655382074099,5962,-2.152314540397779,38162,85.65232484234379,0.4692891089070909,13.726585930790307,16.264255335350907,8.739782694455304,12.422600656995577,24562,15300,13674,8424,12437,4874,4688,3713,14.482639464210159,4.313385082437263,31.84032459464676,16.517983773130975,5.512879120897454,68.5510966423194,31.158331541160482,14.367837720290538,16.505931379479975,14.120800765471117,13.53373831095216,32.190634507678915,18.676176216880076,16.365769932907867,3.2649176348814613,70.93543119907683,82.26726142734191,60.33191086152512,64.06137075866339,58.11006418674089,64.06883972801641,832,5.359791306845674,-584,18.952253768604326,38.29708650077377,61.501486277359675,65.07272229753622,0.16606193818258064,0.34762945193616956,0.11641486409025087,0.6252245762582177,97.12125603713783,0.15190981650251068,2.0663085072634626,3.929198332274603,2.4731438638354377,3.2738101046214694,2.8910179357062495,64.6202367332222,5.396698244061607,39.22701770092096,3,545,87.20925737765499,63.355783511937304,0.8535663292186516,48.033551564832656,1971,5.679605742949237,0.18729480026504983,23954,46756,88889,45042,264,234,599,118,473,28.620441912616972,21.400285214783427,10.557471289699915,-13,3,1.0240269869749659,60.61872299435731,22.87333679492106,66.68822898550921,80.73897958759183,40.97736533693628,551.2280221631501,0.37375715283188,1,0
64896,2.7923295089756692,2.2925477000040084,95.77781446107205,0.8873947833571003,9.072199750904545,13.74300751899625,18.08427067058091,7.544419671435247,12.757281211986168,13520,99.35671928245888,39048,88.79249954303573,0.3453816446585022,57.39258129560366,39.95502759285022,3.4198964819627835,17.443573445489225,36721,18237,15776,92300,112704,22899,15332,1552,2.6220886222397928,8.582305201067225,18.860047426772027,18.817536849923787,3.9495690497263225,62.221936196841924,35.4405444034278,24.95198693478499,8.787154968734093,34.00224674935964,10.27805097514459,25.18760013930464,11.81980953691269,9.023852563292426,3.084755550021803,81.49392315296373,91.88264814098896,90.3519237323649,86.94814561386946,64.12124566024892,75.49968404450881,858,0.3325836360688633,214,1.1266779628161947,17.219394242741345,4.29617292301481,5.011524200408051,0.5481055371895239,1.117066053968567,0.20882964122715564,0.22180786352411247,93.02987258438385,0.48088232918900503,3.1384030591044687,3.8075943525439,2.8485731171330078,2.781930310525803,2.5102929097560382,86.45779236630747,1.1854650722499833,37.3433968065416,3,329,97.88192154809732,69.01985912560299,0.5440325767854142,44.01523930634132,1974,0.6786971616047013,0.15139482316339528,152852,152010,200404,60188,577,465,733,173,396,24.663977999087066,18.284967237125823,10.900081495343377,-13,1,2.738460641490968,74.2197701758541,60.35708819588785,92.6231419287449,91.02072174482764,9.085014565556058,987.1767991875859,1.7439624231098865,1,1
33244,2.3863763206717357,2.151038029909121,75.2715155545309,0.8408838671013479,0.8484393100639985,15.16902068100473,22.468752334521614,12.84204095460785,16.401066458659706,7423,-2.884682437419878,26843,71.82084704694907,0.4557947162283425,35.43241099993647,34.26503414559894,17.41865638746837,20.294380477819132,34382,11898,11380,10104,14510,19332,9303,3370,10.653298192172773,18.803355693004207,37.308236367301404,22.925690172061376,6.106181601317504,61.55208091102932,52.004566900077684,18.3074242351448,27.08977597342977,17.401396776015716,14.220697315966614,24.27435718937775,17.822493513604837,16.18563611940728,3.0394540659293012,72.02998919814044,74.12862243611623,65.66227764742011,48.04587774354868,81.99327087899671,81.68231569454987,665,2.8829158794295093,1608,6.261081215725463,20.08909673680789,8.226415613766997,19.784899399866948,0.14841614643036585,-0.19185571323915773,0.08102496585761104,-0.13505909376972625,94.29805268790506,0.24805191365450652,1.1891343034207993,1.8300806837513113,2.82284253116564,3.039963038557372,2.199273523143814,56.54216517236786,0.4955869663890614,53.28458796986264,3,388,96.22360456366229,62.109356636544604,1.4071590157115552,37.92194760588521,1945,3.944930338491838,0.5487349217583507,29045,45448,77955,48231,198,197,322,153,441,24.58117521613117,18.973029782092233,11.058496900912344,18,16,0.6042485254403176,91.06057456627491,57.76228044956327,97.26618986977249,93.74161137534118,-4.465901046545895,2310.673438631937,-0.11064011989669925,0,1
59938,2.860403845013117,0.9112488593394458,94.29633421168624,0.7570952704767825,9.875307813580559,15.848288844870018,38.656920031078236,18.54192916289789,7.7304154129756535,4969,100.1557644058247,36994,83.5030925687122,0.4146703545875544,21.460401404677338,19.47791178392113,7.831657316798985,9.846540979175527,35317,15676,13967,15038,6786,20562,7741,4799,25.297021898694727,8.285799968092252,14.88829764009359,20.700124176291514,8.026411168044692,71.25449539298734,32.05627907661167,27.701116980365256,14.07478229981461,28.22761449894144,4.831949493971765,27.89280829899345,10.499023536508144,11.300942539001898,3.2567826151242203,64.68872735776941,79.68044254793054,78.04211613225378,75.10224936046009,73.9558001536991,76.88568001241481,1199,4.727948340900215,19644,11.194213483139343,21.05991854410154,20.06981578045839,27.12792693867334,1.4322249095627462,2.231331341885463,2.1482367028186955,9.681450417513654,66.61579333131704,2.1691447016572054,10.666031266560845,5.349226343767748,2.5137570367799724,3.0349410868402784,2.4361996028519517,52.28584788265771,3.0978907361628565,52.33171199455766,3,653,96.29791037630224,43.77406467451678,2.083931871521357,42.848372400431806,1962,2.477801731988601,0.1474965900487944,36656,61120,96481,45218,413,252,513,204,493,25.636840043704616,22.85741949683084,10.985477254662547,16,6,8.15700543142102,73.74737505144941,64.07229002371857,91.81378995029326,89.17709073988739,10.338113184374023,3331.5239849158825,0.3725533058911848,1,0
11218,2.944026955606802,2.368440736947755,82.21581601001972,1.1856885728794055,16.82952977675071,19.560210675136315,26.768248342499803,14.384510440199016,10.812593790385584,-12556,-3.874517699087177,18012,69.24427805174676,3.670285519777301,31.75222423016798,38.88981733017236,11.6044675403223,16.348273804933427,18750,8197,10333,10252,-396,5863,11092,2646,21.109700446292926,13.23237581755223,56.065425541723144,18.757823520463806,15.365792866854886,68.262896407528,17.10146413458755,24.31912527942503,19.869791231489344,20.664303891988272,11.90863972199152,40.879771743075935,15.070543542149037,9.76333857512421,4.639368458268985,68.84176601736574,64.5990959940485,61.767705061171206,75.39647989678356,58.3119522007666,65.13648380072094,299,2.8610169593964327,-63,7.243164233230987,55.69384585732937,19.89810856658947,33.72459631294999,0.7922972788004327,0.5420938590748328,0.5883676356590604,0.9524617264952862,88.26724811555614,1.4880251080446856,7.951978661117236,3.671663836173182,2.651385513337634,3.282766823623254,2.782321036649773,65.88216494377858,16.81675361817003,32.577735565079315,3,540,88.8762765576423,64.88920202283805,3.805492539219796,82.0522362842355,1966,6.403599924212684,0.8502236948934276,21590,73888,58283,38559,184,163,300,126,306,24.431084632962058,22.558046393360712,14.055347007106258,-5,1,4.760465949407474,66.65712700686163,41.549879982625725,79.25265889605632,81.43257242985631,12.780447618442537,831.1289695468133,0.1877676886271965,1,1
934880,2.4332570196620087,34.11013583089563,95.92176092738696,2.957519742891067,3.5957396895492204,13.308094618245187,28.588557652228843,13.191253016030048,12.147966885800143,225639,100.31507575352661,44466,70.9259559266042,0.35719185395097147,45.699572344011514,28.4328701460715,5.695922395604011,9.56424228905619,43823,17942,21295,11891,16535,6234,8100,106716,18.14697187893341,8.532393881270144,11.583818115405233,41.67350823214595,4.23070266800066,55.49629342460771,16.18093159774528,29.687687259357325,3.371835988835001,52.253765135208496,12.068325513736363,48.24022986261119,15.932138472869427,12.747912631894385,3.1655180944297574,64.4393852608376,59.97728950059597,83.88296535461733,69.6811183962561,47.792939597587875,75.47138251017303,8722,3.1110488794803883,99196,12.690590259081251,34.15902300071228,31.357341721026117,53.0468195378533,1.2390571454535229,2.8216331287587897,3.7259938457012445,13.154168557758002,89.54774349846511,0.6326411562150426,2.5155999493085712,3.132967146982927,2.3270353913698103,2.7286752319976673,2.118873217734295,36.67256339664598,4.0637619723910285,66.78077976032506,2,13823,94.40428696875222,55.05557007172073,4.574337817826634,45.67265704491354,1943,2.413786654342796,0.16617997399492873,24361,61534,163459,71910,249,325,496,177,522,23.60500344984346,20.140071578691114,11.80123384118067,456,512,11.062572940092988,72.6852953341668,37.54043590925833,86.58529988992544,81.18131332871243,144.92995773350106,2715.3278467132905,16.270424900298277,0,1
33895,1.8225486855262027,22.392070949286957,74.32409230357094,1.4701833320069209,1.7852907054438885,13.708852735324399,23.040299276455833,12.025896309851662,13.537439924807046,26766,98.99322291575515,26677,72.30147704719737,0.40852651918728833,21.3842282818339,35.54641873015369,19.304469316101773,19.685043167870614,25466,18022,14351,11792,6047,3725,6429,13741,13.326688960646756,14.325879749627692,32.900242546216674,20.59399372651926,6.986248865922802,63.30525464734832,38.40212047550753,12.47581658738449,30.4026625142358,26.47276895648483,17.69917029602655,27.02965177772017,21.44065936589842,16.712392751337944,3.018092867539874,63.60852439962522,64.6578734553097,66.52525736436252,71.64269879009022,66.00038334321411,80.61781395328316,6317,4.720973255486793,2099,11.834207875440727,19.19311453981186,9.949157279500254,40.91118466964443,0.2037895151171779,0.5365882031659306,0.34501785750562824,-0.026046108975744553,95.74630619190403,0.7418717629368232,1.2926182655534655,2.5255358809761876,2.2954935655007525,2.5087080600891767,2.1631603067051715,34.73143975736588,1.5908426885459543,52.54992025592684,3,527,95.46332090043975,33.97606274790271,5.2214310824637655,42.91281694977867,1956,6.51785629310085,0.18038371784128376,34323,45594,92962,33951,206,173,320,115,381,24.400816397752767,19.699002650515396,11.086181607956863,11,1,1.214711382273916,93.21373712254015,57.723972209849066,93.87796055905088,88.62554477617108,7.011063581157293,918.8451172393868,2.149111186659293,1,0
18501,2.403073625254755,1.1996664681148554,98.36014460192862,0.6382836686143403,9.729702143054602,16.018959581935786,35.72440939390168,61.48974120726302,5.126371648516013,5262,2.1622016947918707,23993,88.55405368097229,0.8543448664502623,38.108058258260726,10.540345399343046,10.85359215249829,11.224321558834779,28203,10999,12647,6155,9666,-1436,2846,3368,6.54125484163377,6.504503458903355,16.75029747418734,23.24433605702329,4.081880310899459,59.99954173880043,12.934760014724011,21.83874938362044,16.285229245298005,19.50176033189213,13.918963426289327,28.369971528693068,18.61157485204655,16.929011003954116,3.2348675111268945,66.98051011203144,66.19965773112595,81.17431299796455,61.437893273346305,58.09552365198161,70.2482048927537,353,1.962140238646153,2430,11.150780354511076,25.786623805082975,30.756147969629158,45.90563849585093,1.8926486765603063,0.369825163622976,0.592235740375695,1.8660808364858628,95.34006117027461,0.16201925719191512,3.6606720438166587,2.675556744917169,2.321641180546966,2.851475541818876,2.1245415165478057,21.371552536357456,3.698516121306682,58.27041093606434,2,452,89.76059566021112,20.4906752344596,-0.2463507773336976,26.18005154833558,1974,2.370121840902797,0.01309621704023367,32936,47578,75468,36671,235,366,450,101,320,29.629161527263268,22.511834086629914,11.47382507696918,4,10,6.696366523854903,58.57229386013738,14.544277661886728,66.5999103358015,83.89275644388766,24.295024022899824,872.8492139200159,0.5471586955892533,0,1
36124,2.122354429618817,21.94127688338331,93.7843203832593,0.7567830871273294,-0.40077453928998596,12.368065722797462,17.339425782202433,13.019350974954316,27.65166154226774,17398,99.77469801869333,22567,64.75720158843538,-0.27548680753463806,10.390883136302048,57.77343918828345,26.282243858985062,21.664867516537072,21727,13285,13233,6926,3529,15472,5978,4253,16.193847203449558,19.708526384459596,41.02484927771367,23.48040879193321,6.872223644033121,46.868183318366576,40.75340045299323,20.048713591195742,43.163087037149516,24.74468067758019,14.486282101910449,39.30565681287244,14.789847687787661,16.979493017229785,3.2623433578853263,45.4826195168592,75.47503237244081,55.568383793867724,47.29833835693672,67.54715039322384,67.10973175011168,659,3.4825054087679748,2294,18.45873541124268,32.177883934596665,26.70600990626275,58.92401572043933,0.4242230091195003,-0.11316538516931546,0.23734161734998144,-0.42064748241469874,97.36384055058183,0.10971100353041052,1.0318935606767452,2.2251833894521407,2.3752949697106818,3.179630281629914,2.0964051586808776,54.99121347538393,-0.20659045590967362,62.88089513695169,3,1397,95.62627922953229,51.6344898047179,4.786657087118041,82.54729528593334,1937,6.864505258672155,0.17542375614176686,22993,21627,70615,40244,113,111,196,139,394,22.322295283587845,17.80389839136574,11.589308898840525,19,22,0.9339467449571469,97.31367380369369,67.07734852477064,100.53032914969624,93.81469085027437,-8.621618298478285,4274.9871410487685,0.548029352936646,0,1
